2019,22,1,14,16
2019,22,15,44,239
2019,22,45,64,991
2019,22,65,74,1382
2019,22,75,84,2403
2019,22,85,150,3184
2019,23,0,0,48
2019,23,1,14,18
2019,23,15,44,306
2019,23,45,64,1223
2019,23,65,74,1741
2019,23,75,84,2846
2019,23,85,150,3958
2019,24,0,0,46
2019,24,1,14,18
2019,24,15,44,298
2019,24,45,64,1149
2019,24,65,74,1658
2019,24,75,84,2672
2019,24,85,150,3604
2019,25,0,0,46
2019,25,1,14,20
2019,25,15,44,279
2019,25,45,64,1150
2019,25,65,74,1625
2019,25,75,84,2711
2019,25,85,150,3627
2019,26,0,0,39
2019,26,1,14,21
2019,26,15,44,273
2019,26,45,64,1214
2019,26,65,74,1605
2019,26,75,84,2692
2019,26,85,150,3667
2019,27,0,0,33
2019,27,1,14,26
2019,27,15,44,255
2019,27,45,64,1112
2019,27,65,74,1561
2019,27,75,84,2650
2019,27,85,150,3425
2019,28,0,0,44
2019,28,1,14,16
2019,28,15,44,259
2019,28,45,64,1140
2019,28,65,74,1564
2019,28,75,84,2616
2019,28,85,150,3540
2019,29,0,0,45
2019,29,1,14,14
2019,29,15,44,279
2019,29,45,64,1136
2019,29,65,74,1500
2019,29,75,84,2610
2019,29,85,150,3496
2019,30,0,0,57
2019,30,1,14,14
2019,30,15,44,267
2019,30,45,64,1117
2019,30,65,74,1598
2019,30,75,84,2580
2019,30,85,150,3479
2019,31,0,0,57
2019,31,1,14,11
2019,31,15,44,265
2019,31,45,64,1123
2019,31,65,74,1597
2019,31,75,84,2664
2019,31,85,150,3554
2019,32,0,0,57
2019,32,1,14,12
2019,32,15,44,245
2019,32,45,64,1095
2019,32,65,74,1578
2019,32,75,84,2575
2019,32,85,150,3560
2019,33,0,0,54
2019,33,1,14,24
2019,33,15,44,277
2019,33,45,64,1244
2019,33,65,74,1573
2019,33,75,84,2530
2019,33,85,150,3391
2019,34,0,0,47
2019,34,1,14,8
2019,34,15,44,264
2019,34,45,64,1127
2019,34,65,74,1582
2019,34,75,84,2479
2019,34,85,150,3487
2019,35,0,0,45
2019,35,1,14,16
2019,35,15,44,224
2019,35,45,64,1026
2019,35,65,74,1419
2019,35,75,84,2319
2019,35,85,150,3193
2019,36,0,0,54
2019,36,1,14,19
2019,36,15,44,268
2019,36,45,64,1199
2019,36,65,74,1643
2019,36,75,84,2775
2019,36,85,150,3737
2019,37,0,0,60
2019,37,1,14,12
2019,37,15,44,297
2019,37,45,64,1169
2019,37,65,74,1617
2019,37,75,84,2654
2019,37,85,150,3704
2019,38,0,0,45
2019,38,1,14,18
2019,38,15,44,264
2019,38,45,64,1174
2019,38,65,74,1592
2019,38,75,84,2695
2019,38,85,150,3652
2019,39,0,0,55
2019,39,1,14,14
2019,39,15,44,269
2019,39,45,64,1197
2019,39,65,74,1547
2019,39,75,84,2760
2019,39,85,150,3675
2019,40,0,0,68
2019,40,1,14,15
2019,40,15,44,325
2019,40,45,64,1189
2019,40,65,74,1665
2019,40,75,84,2780
2019,40,85,150,3757
2019,41,0,0,46
2019,41,1,14,16
2019,41,15,44,302
2019,41,45,64,1137
2019,41,65,74,1595
2019,41,75,84,2869
2019,41,85,150,4008
2019,42,0,0,54
2019,42,1,14,14
2019,42,15,44,303
2019,42,45,64,1154
2019,42,65,74,1628
2019,42,75,84,2920
2019,42,85,150,4083
2019,43,0,0,49
2019,43,1,14,14
2019,43,15,44,281
2019,43,45,64,1198
2019,43,65,74,1663
2019,43,75,84,2799
2019,43,85,150,4017
2019,44,0,0,45
2019,44,1,14,19
2019,44,15,44,289
2019,44,45,64,1196
2019,44,65,74,1663
2019,44,75,84,2938
2019,44,85,150,4014
2019,45,0,0,52
2019,45,1,14,7
2019,45,15,44,314
2019,45,45,64,1236
2019,45,65,74,1676
2019,45,75,84,2998
2019,45,85,150,4414
2019,46,0,0,46
2019,46,1,14,19
2019,46,15,44,271
2019,46,45,64,1254
2019,46,65,74,1673
2019,46,75,84,3070
2019,46,85,150,4317
2019,47,0,0,57
2019,47,1,14,19
2019,47,15,44,283
2019,47,45,64,1225
2019,47,65,74,1743
2019,47,75,84,3163
2019,47,85,150,4392
2019,48,0,0,56
2019,48,1,14,14
2019,48,15,44,312
2019,48,45,64,1237
2019,48,65,74,1751
2019,48,75,84,3142
2019,48,85,150,4446
2019,49,0,0,50
2019,49,1,14,17
2019,49,15,44,315
2019,49,45,64,1275
2019,49,65,74,1689
2019,49,75,84,3078
2019,49,85,150,4392
2019,50,0,0,52
2019,50,1,14,32
2019,50,15,44,315
2019,50,45,64,1313
2019,50,65,74,1793
2019,50,75,84,3215
2019,50,85,150,4468
2019,51,0,0,53
2019,51,1,14,19
2019,51,15,44,368
2019,51,45,64,1316
2019,51,65,74,1903
2019,51,75,84,3299
2019,51,85,150,4968
2019,52,0,0,34
2019,52,1,14,13
2019,52,15,44,148
2019,52,45,64,773
2019,52,65,74,1185
2019,52,75,84,2231
2019,52,85,150,3149
2020,1,0,0,48
2020,1,1,4,8
2020,1,5,9,4
2020,1,10,14,4
2020,1,15,19,6
2020,1,20,24,11
2020,1,25,29,17
2020,1,30,34,32
2020,1,35,39,54
2020,1,40,44,69
2020,1,45,49,115
2020,1,50,54,239
2020,1,55,59,361
2020,1,60,64,486
2020,1,65,69,696
2020,1,70,74,1164
2020,1,75,79,1535
2020,1,80,84,2049
2020,1,85,89,2457
2020,1,90,150,2898
2020,2,0,0,50
2020,2,1,4,9
2020,2,5,9,8
2020,2,10,14,9
2020,2,15,19,16
2020,2,20,24,23
2020,2,25,29,37
2020,2,30,34,46
2020,2,35,39,68
2020,2,40,44,85
2020,2,45,49,191
2020,2,50,54,279
2020,2,55,59,426
2020,2,60,64,604
2020,2,65,69,857
2020,2,70,74,1341
2020,2,75,79,1724
2020,2,80,84,2290
2020,2,85,89,2697
2020,2,90,150,3297
2020,3,0,0,69
2020,3,1,4,7
2020,3,5,9,5
2020,3,10,14,4
2020,3,15,19,10
2020,3,20,24,25
2020,3,25,29,37
2020,3,30,34,47
2020,3,35,39,77
2020,3,40,44,118
2020,3,45,49,189
2020,3,50,54,306
2020,3,55,59,461
2020,3,60,64,562
2020,3,65,69,803
2020,3,70,74,1210
2020,3,75,79,1612
2020,3,80,84,2103
2020,3,85,89,2421
2020,3,90,150,2924
2020,4,0,0,53
2020,4,1,4,9
2020,4,5,9,4
2020,4,10,14,8
2020,4,15,19,15
2020,4,20,24,30
2020,4,25,29,36
2020,4,30,34,38
2020,4,35,39,79
2020,4,40,44,116
2020,4,45,49,160
2020,4,50,54,280
2020,4,55,59,381
2020,4,60,64,535
2020,4,65,69,791
2020,4,70,74,1167
2020,4,75,79,1474
2020,4,80,84,1863
2020,4,85,89,2188
2020,4,90,150,2626
2020,5,0,0,50
2020,5,1,4,6
2020,5,5,9,5
2020,5,10,14,4
2020,5,15,19,23
2020,5,20,24,23
2020,5,25,29,28
2020,5,30,34,58
2020,5,35,39,76
2020,5,40,44,100
2020,5,45,49,163
2020,5,50,54,278
2020,5,55,59,382
2020,5,60,64,525
2020,5,65,69,732
2020,5,70,74,1196
2020,5,75,79,1445
2020,5,80,84,1811
2020,5,85,89,2124
2020,5,90,150,2583
2020,6,0,0,30
2020,6,1,4,8
2020,6,5,9,4
2020,6,10,14,4
2020,6,15,19,10
2020,6,20,24,34
2020,6,25,29,23
2020,6,30,34,38
2020,6,35,39,71
2020,6,40,44,95
2020,6,45,49,157
2020,6,50,54,289
2020,6,55,59,371
2020,6,60,64,512
2020,6,65,69,689
2020,6,70,74,1120
2020,6,75,79,1358
2020,6,80,84,1698
2020,6,85,89,2040
2020,6,90,150,2433
2020,7,0,0,43
2020,7,1,4,6
2020,7,5,9,2
2020,7,10,14,4
2020,7,15,19,16
2020,7,20,24,26
2020,7,25,29,27
2020,7,30,34,40
2020,7,35,39,85
2020,7,40,44,92
2020,7,45,49,165
2020,7,50,54,288
2020,7,55,59,345
2020,7,60,64,490
2020,7,65,69,641
2020,7,70,74,1113
2020,7,75,79,1305
2020,7,80,84,1704
2020,7,85,89,2039
2020,7,90,150,2517
2020,8,0,0,51
2020,8,1,4,5
2020,8,5,9,6
2020,8,10,14,7
2020,8,15,19,20
2020,8,20,24,18
2020,8,25,29,29
2020,8,30,34,60
2020,8,35,39,77
2020,8,40,44,117
2020,8,45,49,182
2020,8,50,54,232
2020,8,55,59,346
2020,8,60,64,511
2020,8,65,69,695
2020,8,70,74,1048
2020,8,75,79,1338
2020,8,80,84,1696
2020,8,85,89,1927
2020,8,90,150,2475
2020,9,0,0,49
2020,9,1,4,7
2020,9,5,9,6
2020,9,10,14,7
2020,9,15,19,24
2020,9,20,24,25
2020,9,25,29,28
2020,9,30,34,50
2020,9,35,39,85
2020,9,40,44,103
2020,9,45,49,155
2020,9,50,54,261
2020,9,55,59,347
2020,9,60,64,494
2020,9,65,69,682
2020,9,70,74,1111
2020,9,75,79,1255
2020,9,80,84,1713
2020,9,85,89,2015
2020,9,90,150,2398
2020,10,0,0,56
2020,10,1,4,11
2020,10,5,9,2
2020,10,10,14,7
2020,10,15,19,21
2020,10,20,24,23
2020,10,25,29,39
2020,10,30,34,53
2020,10,35,39,72
2020,10,40,44,104
2020,10,45,49,155
2020,10,50,54,258
2020,10,55,59,358
2020,10,60,64,481
2020,10,65,69,679
2020,10,70,74,1090
2020,10,75,79,1325
2020,10,80,84,1798
2020,10,85,89,1969
2020,10,90,150,2391
2020,11,0,0,53
2020,11,1,4,13
2020,11,5,9,3
2020,11,10,14,6
2020,11,15,19,18
2020,11,20,24,39
2020,11,25,29,29
2020,11,30,34,55
2020,11,35,39,80
2020,11,40,44,90
2020,11,45,49,179
2020,11,50,54,260
2020,11,55,59,401
2020,11,60,64,500
2020,11,65,69,685
2020,11,70,74,1068
2020,11,75,79,1366
2020,11,80,84,1738
2020,11,85,89,1951
2020,11,90,150,2483
2020,12,0,0,44
2020,12,1,4,2
2020,12,5,9,6
2020,12,10,14,4
2020,12,15,19,15
2020,12,20,24,22
2020,12,25,29,31
2020,12,30,34,41
2020,12,35,39,66
2020,12,40,44,100
2020,12,45,49,160
2020,12,50,54,245
2020,12,55,59,390
2020,12,60,64,469
2020,12,65,69,686
2020,12,70,74,1094
2020,12,75,79,1373
2020,12,80,84,1694
2020,12,85,89,1902
2020,12,90,150,2302
2020,13,0,0,49
2020,13,1,4,8
2020,13,5,9,1
2020,13,10,14,4
2020,13,15,19,12
2020,13,20,24,17
2020,13,25,29,33
2020,13,30,34,55
2020,13,35,39,71
2020,13,40,44,95
2020,13,45,49,163
2020,13,50,54,235
2020,13,55,59,381
2020,13,60,64,522
2020,13,65,69,699
2020,13,70,74,1106
2020,13,75,79,1397
2020,13,80,84,1850
2020,13,85,89,2016
2020,13,90,150,2428
2020,14,0,0,51
2020,14,1,4,8
2020,14,5,9,5
2020,14,10,14,8
2020,14,15,19,9
2020,14,20,24,20
2020,14,25,29,32
2020,14,30,34,54
2020,14,35,39,67
2020,14,40,44,106
2020,14,45,49,220
2020,14,50,54,376
2020,14,55,59,531
2020,14,60,64,733
2020,14,65,69,1044
2020,14,70,74,1690
2020,14,75,79,2179
2020,14,80,84,2826
2020,14,85,89,3015
2020,14,90,150,3413
2020,15,0,0,38
2020,15,1,4,6
2020,15,5,9,4
2020,15,10,14,4
2020,15,15,19,8
2020,15,20,24,16
2020,15,25,29,41
2020,15,30,34,45
2020,15,35,39,108
2020,15,40,44,114
2020,15,45,49,249
2020,15,50,54,412
2020,15,55,59,598
2020,15,60,64,852
2020,15,65,69,1149
2020,15,70,74,1797
2020,15,75,79,2418
2020,15,80,84,3195
2020,15,85,89,3564
2020,15,90,150,3898
2020,16,0,0,51
2020,16,1,4,6
2020,16,5,9,5
2020,16,10,14,4
2020,16,15,19,20
2020,16,20,24,17
2020,16,25,29,40
2020,16,30,34,52
2020,16,35,39,92
2020,16,40,44,132
2020,16,45,49,242
2020,16,50,54,428
2020,16,55,59,679
2020,16,60,64,945
2020,16,65,69,1272
2020,16,70,74,2108
2020,16,75,79,2817
2020,16,80,84,3840
2020,16,85,89,4444
2020,16,90,150,5157
2020,17,0,0,54
2020,17,1,4,6
2020,17,5,9,3
2020,17,10,14,3
2020,17,15,19,11
2020,17,20,24,25
2020,17,25,29,34
2020,17,30,34,66
2020,17,35,39,98
2020,17,40,44,170
2020,17,45,49,279
2020,17,50,54,438
2020,17,55,59,639
2020,17,60,64,927
2020,17,65,69,1248
2020,17,70,74,1990
2020,17,75,79,2741
2020,17,80,84,3772
2020,17,85,89,4349
2020,17,90,150,5144
2020,18,0,0,48
2020,18,1,4,8
2020,18,5,9,0
2020,18,10,14,3
2020,18,15,19,14
2020,18,20,24,18
2020,18,25,29,40
2020,18,30,34,59
2020,18,35,39,98
2020,18,40,44,116
2020,18,45,49,235
2020,18,50,54,387
2020,18,55,59,550
2020,18,60,64,725
2020,18,65,69,1023
2020,18,70,74,1578
2020,18,75,79,2155
2020,18,80,84,2987
2020,18,85,89,3514
2020,18,90,150,4395
2020,19,0,0,28
2020,19,1,4,6
2020,19,5,9,4
2020,19,10,14,10
2020,19,15,19,9
2020,19,20,24,18
2020,19,25,29,25
2020,19,30,34,33
2020,19,35,39,59
2020,19,40,44,89
2020,19,45,49,165
2020,19,50,54,267
2020,19,55,59,407
2020,19,60,64,531
2020,19,65,69,763
2020,19,70,74,1172
2020,19,75,79,1528
2020,19,80,84,2099
2020,19,85,89,2441
2020,19,90,150,3003
2020,20,0,0,56
2020,20,1,4,10
2020,20,5,9,5
2020,20,10,14,4
2020,20,15,19,13
2020,20,20,24,19
2020,20,25,29,33
2020,20,30,34,40
2020,20,35,39,78
2020,20,40,44,104
2020,20,45,49,195
2020,20,50,54,303
2020,20,55,59,477
2020,20,60,64,668
2020,20,65,69,854
2020,20,70,74,1334
2020,20,75,79,1746
2020,20,80,84,2421
2020,20,85,89,2805
2020,20,90,150,3408
2020,21,0,0,51
2020,21,1,4,4
2020,21,5,9,5
2020,21,10,14,7
2020,21,15,19,13
2020,21,20,24,18
2020,21,25,29,34
2020,21,30,34,50
2020,21,35,39,77
2020,21,40,44,147
2020,21,45,49,175
2020,21,50,54,292
2020,21,55,59,427
2020,21,60,64,587
2020,21,65,69,735
2020,21,70,74,1148
2020,21,75,79,1492
2020,21,80,84,1963
2020,21,85,89,2283
2020,21,90,150,2780
2020,22,0,0,40
2020,22,1,4,6
2020,22,5,9,3
2020,22,10,14,5
2020,22,15,19,7
2020,22,20,24,20
2020,22,25,29,25
2020,22,30,34,40
2020,22,35,39,63
2020,22,40,44,77
2020,22,45,49,136
2020,22,50,54,217
2020,22,55,59,332
2020,22,60,64,438
2020,22,65,69,608
2020,22,70,74,959
2020,22,75,79,1243
2020,22,80,84,1637
2020,22,85,89,1800
2020,22,90,150,2168
2020,23,0,0,44
2020,23,1,4,4
2020,23,5,9,4
2020,23,10,14,8
2020,23,15,19,10
2020,23,20,24,25
2020,23,25,29,21
2020,23,30,34,53
2020,23,35,39,73
2020,23,40,44,85
2020,23,45,49,152
2020,23,50,54,255
2020,23,55,59,381
2020,23,60,64,520
2020,23,65,69,710
2020,23,70,74,1081
2020,23,75,79,1363
2020,23,80,84,1779
2020,23,85,89,1926
2020,23,90,150,2215
2020,24,0,0,44
2020,24,1,4,4
2020,24,5,9,2
2020,24,10,14,5
2020,24,15,19,10
2020,24,20,24,23
2020,24,25,29,28
2020,24,30,34,42
2020,24,35,39,84
2020,24,40,44,100
2020,24,45,49,166
2020,24,50,54,246
2020,24,55,59,346
2020,24,60,64,512
2020,24,65,69,648
2020,24,70,74,1071
2020,24,75,79,1230
2020,24,80,84,1636
2020,24,85,89,1711
2020,24,90,150,2068
2020,25,0,0,48
2020,25,1,4,10
2020,25,5,9,5
2020,25,10,14,4
2020,25,15,19,9
2020,25,20,24,13
2020,25,25,29,32
2020,25,30,34,40
2020,25,35,39,64
2020,25,40,44,105
2020,25,45,49,144
2020,25,50,54,248
2020,25,55,59,367
2020,25,60,64,447
2020,25,65,69,664
2020,25,70,74,951
2020,25,75,79,1130
2020,25,80,84,1550
2020,25,85,89,1596
2020,25,90,150,1912
2020,26,0,0,47
2020,26,1,4,4
2020,26,5,9,4
2020,26,10,14,3
2020,26,15,19,2
2020,26,20,24,13
2020,26,25,29,38
2020,26,30,34,28
2020,26,35,39,48
2020,26,40,44,90
2020,26,45,49,159
2020,26,50,54,232
2020,26,55,59,335
2020,26,60,64,424
2020,26,65,69,598
2020,26,70,74,970
2020,26,75,79,1152
2020,26,80,84,1455
2020,26,85,89,1546
2020,26,90,150,1831
2020,27,0,0,47
2020,27,1,4,7
2020,27,5,9,2
2020,27,10,14,4
2020,27,15,19,14
2020,27,20,24,19
2020,27,25,29,29
2020,27,30,34,44
2020,27,35,39,62
2020,27,40,44,104
2020,27,45,49,157
2020,27,50,54,232
2020,27,55,59,339
2020,27,60,64,453
2020,27,65,69,621
2020,27,70,74,980
2020,27,75,79,1191
2020,27,80,84,1439
2020,27,85,89,1576
2020,27,90,150,1820
2020,28,0,0,58
2020,28,1,4,3
2020,28,5,9,2
2020,28,10,14,5
2020,28,15,19,11
2020,28,20,24,24
2020,28,25,29,29
2020,28,30,34,48
2020,28,35,39,70
2020,28,40,44,82
2020,28,45,49,159
2020,28,50,54,224
2020,28,55,59,300
2020,28,60,64,425
2020,28,65,69,601
2020,28,70,74,942
2020,28,75,79,1101
2020,28,80,84,1428
2020,28,85,89,1475
2020,28,90,150,1703
2020,29,0,0,35
2020,29,1,4,6
2020,29,5,9,4
2020,29,10,14,0
2020,29,15,19,10
2020,29,20,24,21
2020,29,25,29,27
2020,29,30,34,43
2020,29,35,39,72
2020,29,40,44,104
2020,29,45,49,161
2020,29,50,54,251
2020,29,55,59,344
2020,29,60,64,442
2020,29,65,69,608
2020,29,70,74,938
2020,29,75,79,1132
2020,29,80,84,1415
2020,29,85,89,1475
2020,29,90,150,1735
2020,30,0,0,49
2020,30,1,4,3
2020,30,5,9,5
2020,30,10,14,4
2020,30,15,19,9
2020,30,20,24,17
2020,30,25,29,26
2020,30,30,34,52
2020,30,35,39,64
2020,30,40,44,107
2020,30,45,49,169
2020,30,50,54,237
2020,30,55,59,370
2020,30,60,64,432
2020,30,65,69,589
2020,30,70,74,928
2020,30,75,79,1090
2020,30,80,84,1416
2020,30,85,89,1528
2020,30,90,150,1796
2020,31,0,0,45
2020,31,1,4,11
2020,31,5,9,5
2020,31,10,14,3
2020,31,15,19,12
2020,31,20,24,29
2020,31,25,29,30
2020,31,30,34,46
2020,31,35,39,58
2020,31,40,44,113
2020,31,45,49,175
2020,31,50,54,244
2020,31,55,59,371
2020,31,60,64,419
2020,31,65,69,595
2020,31,70,74,983
2020,31,75,79,1119
2020,31,80,84,1440
2020,31,85,89,1491
2020,31,90,150,1757
2020,32,0,0,44
2020,32,1,4,4
2020,32,5,9,5
2020,32,10,14,6
2020,32,15,19,13
2020,32,20,24,27
2020,32,25,29,50
2020,32,30,34,71
2020,32,35,39,68
2020,32,40,44,100
2020,32,45,49,161
2020,32,50,54,239
2020,32,55,59,339
2020,32,60,64,440
2020,32,65,69,575
2020,32,70,74,906
2020,32,75,79,1124
2020,32,80,84,1426
2020,32,85,89,1528
2020,32,90,150,1819
2020,33,0,0,50
2020,33,1,4,5
2020,33,5,9,2
2020,33,10,14,8
2020,33,15,19,12
2020,33,20,24,24
2020,33,25,29,32
2020,33,30,34,49
2020,33,35,39,67
2020,33,40,44,105
2020,33,45,49,153
2020,33,50,54,235
2020,33,55,59,311
2020,33,60,64,451
2020,33,65,69,646
2020,33,70,74,955
2020,33,75,79,1182
2020,33,80,84,1532
2020,33,85,89,1587
2020,33,90,150,1986
2020,34,0,0,49
2020,34,1,4,7
2020,34,5,9,4
2020,34,10,14,5
2020,34,15,19,14
2020,34,20,24,27
2020,34,25,29,28
2020,34,30,34,42
2020,34,35,39,80
2020,34,40,44,104
2020,34,45,49,147
2020,34,50,54,260
2020,34,55,59,374
2020,34,60,64,470
2020,34,65,69,600
2020,34,70,74,970
2020,34,75,79,1275
2020,34,80,84,1548
2020,34,85,89,1628
2020,34,90,150,1999
2020,35,0,0,38
2020,35,1,4,5
2020,35,5,9,7
2020,35,10,14,6
2020,35,15,19,14
2020,35,20,24,22
2020,35,25,29,35
2020,35,30,34,50
2020,35,35,39,67
2020,35,40,44,83
2020,35,45,49,155
2020,35,50,54,249
2020,35,55,59,352
2020,35,60,64,480
2020,35,65,69,626
2020,35,70,74,948
2020,35,75,79,1129
2020,35,80,84,1467
2020,35,85,89,1521
2020,35,90,150,1778
2020,36,0,0,29
2020,36,1,4,3
2020,36,5,9,2
2020,36,10,14,5
2020,36,15,19,7
2020,36,20,24,21
2020,36,25,29,26
2020,36,30,34,35
2020,36,35,39,66
2020,36,40,44,87
2020,36,45,49,137
2020,36,50,54,221
2020,36,55,59,320
2020,36,60,64,343
2020,36,65,69,531
2020,36,70,74,846
2020,36,75,79,965
2020,36,80,84,1268
2020,36,85,89,1289
2020,36,90,150,1538
2020,37,0,0,39
2020,37,1,4,6
2020,37,5,9,5
2020,37,10,14,3
2020,37,15,19,15
2020,37,20,24,27
2020,37,25,29,35
2020,37,30,34,53
2020,37,35,39,78
2020,37,40,44,95
2020,37,45,49,136
2020,37,50,54,243
2020,37,55,59,377
2020,37,60,64,453
2020,37,65,69,671
2020,37,70,74,1054
2020,37,75,79,1212
2020,37,80,84,1577
2020,37,85,89,1657
2020,37,90,150,2075
2020,38,0,0,36
2020,38,1,4,4
2020,38,5,9,4
2020,38,10,14,7
2020,38,15,19,15
2020,38,20,24,35
2020,38,25,29,21
2020,38,30,34,55
2020,38,35,39,85
2020,38,40,44,106
2020,38,45,49,186
2020,38,50,54,243
2020,38,55,59,347
2020,38,60,64,455
2020,38,65,69,603
2020,38,70,74,1007
2020,38,75,79,1216
2020,38,80,84,1528
2020,38,85,89,1608
2020,38,90,150,1961
2020,39,0,0,45
2020,39,1,4,7
2020,39,5,9,3
2020,39,10,14,7
2020,39,15,19,13
2020,39,20,24,25
2020,39,25,29,36
2020,39,30,34,54
2020,39,35,39,62
2020,39,40,44,124
2020,39,45,49,151
2020,39,50,54,233
2020,39,55,59,354
2020,39,60,64,515
2020,39,65,69,619
2020,39,70,74,1003
2020,39,75,79,1225
2020,39,80,84,1550
2020,39,85,89,1691
2020,39,90,150,1917
2020,40,0,0,47
2020,40,1,4,3
2020,40,5,9,3
2020,40,10,14,10
2020,40,15,19,12
2020,40,20,24,21
2020,40,25,29,31
2020,40,30,34,48
2020,40,35,39,71
2020,40,40,44,96
2020,40,45,49,187
2020,40,50,54,238
2020,40,55,59,349
2020,40,60,64,483
2020,40,65,69,658
2020,40,70,74,1047
2020,40,75,79,1291
2020,40,80,84,1631
2020,40,85,89,1687
2020,40,90,150,2032
2020,41,0,0,45
2020,41,1,4,6
2020,41,5,9,5
2020,41,10,14,6
2020,41,15,19,12
2020,41,20,24,31
2020,41,25,29,31
2020,41,30,34,53
2020,41,35,39,69
2020,41,40,44,96
2020,41,45,49,155
2020,41,50,54,261
2020,41,55,59,351
2020,41,60,64,464
2020,41,65,69,623
2020,41,70,74,1041
2020,41,75,79,1244
2020,41,80,84,1590
2020,41,85,89,1782
2020,41,90,150,2089
2020,42,0,0,41
2020,42,1,4,6
2020,42,5,9,4
2020,42,10,14,3
2020,42,15,19,15
2020,42,20,24,17
2020,42,25,29,28
2020,42,30,34,67
2020,42,35,39,73
2020,42,40,44,96
2020,42,45,49,165
2020,42,50,54,267
2020,42,55,59,364
2020,42,60,64,535
2020,42,65,69,625
2020,42,70,74,1097
2020,42,75,79,1408
2020,42,80,84,1614
2020,42,85,89,1896
2020,42,90,150,2213
2020,43,0,0,34
2020,43,1,4,2
2020,43,5,9,7
2020,43,10,14,5
2020,43,15,19,14
2020,43,20,24,22
2020,43,25,29,33
2020,43,30,34,51
2020,43,35,39,86
2020,43,40,44,121
2020,43,45,49,174
2020,43,50,54,260
2020,43,55,59,401
2020,43,60,64,495
2020,43,65,69,680
2020,43,70,74,1156
2020,43,75,79,1376
2020,43,80,84,1746
2020,43,85,89,1878
2020,43,90,150,2198
2020,44,0,0,31
2020,44,1,4,6
2020,44,5,9,2
2020,44,10,14,5
2020,44,15,19,15
2020,44,20,24,23
2020,44,25,29,39
2020,44,30,34,48
2020,44,35,39,96
2020,44,40,44,102
2020,44,45,49,160
